name,peak_phase,peak_mag,yse_pz,yse_field,ra,dec,tns_name,tns_redshift,tns_class,host_redshift,host_prob,host_sep_arcsec,best_host_catalog,host_absmag,best_redshift,host_name,high_host_confidence,peak_abs_mag,posted_before
15CYSEbik,0.4346410462312633,19.31,<https://ziggy.ucolick.org/yse/transient_detail/15CYSEbik|*YSE-PZ*>,311P2.F,150.94509964027455,-14.20381247644388,,,,0.669895223155601,0.9599867136091776,0.0646333368969851,panstarrs,-22.070150286505708,0.669895223155601,90951509451665754,True,-23.22615919160652,False
15CYSEbja,0.435641046227829,17.116,<https://ziggy.ucolick.org/yse/transient_detail/15CYSEbja|*YSE-PZ*>,311P2.E,149.13877129865074,-18.038290380206973,,,,0.501930099070109,0.4957458854424499,14.243572971767644,panstarrs,-19.866324541546984,,86351491353257044,False,,False
15DYSEbxl,2.220641046231321,19.999,<https://ziggy.ucolick.org/yse/transient_detail/15DYSEbxl|*YSE-PZ*>,757P2.F,210.33326488484025,30.594034100979183,,,,0.511886,0.9999999999999216,0.7274662791032471,decals,-20.47871139900179,0.511886,9906632462439165,True,-21.939000643532324,False
2025hzr,6.411641046230216,19.661,<https://ziggy.ucolick.org/yse/transient_detail/2025hzr|*YSE-PZ*>,529P2.D,217.25054119963988,6.905340294419766,2025hzr,,,0.0545303940186523,0.9999999999999816,4.594633091862399,glade,17.41,0.0545303940186523,14290013+0654238,True,-17.28181368015816,False
2025gxy,6.503641046227131,19.177000000000003,<https://ziggy.ucolick.org/yse/transient_detail/2025gxy|*YSE-PZ*>,529P2.E,218.16052807004857,10.34327770064482,2025gxy,,,0.0968036659477614,0.9999999999999872,1.875078013551936,glade,17.46,,1378154,False,,False
2025ixj,0.6693355730676558,18.77,<https://ziggy.ucolick.org/yse/transient_detail/2025ixj|*YSE-PZ*>,719.A,250.3081208333333,39.5336,2025ixj,,,0.068974,0.9999112551625692,0.8269895297419191,decals,-17.218584353280082,0.068974,9907734768257466,True,-18.69027868200012,False
2025jau,1.1633355730664334,19.289,<https://ziggy.ucolick.org/yse/transient_detail/2025jau|*YSE-PZ*>,719.D,220.72805,41.128708333333336,2025jau,,,0.131736,0.9997016316480716,2.7624231993563453,decals,-20.09977474973957,0.131736,9907735266659799,True,-19.604905340217183,False
2025ixf,2.2733355730670155,19.058,<https://ziggy.ucolick.org/yse/transient_detail/2025ixf|*YSE-PZ*>,674.D,243.099225,35.17375555555555,2025ixf,,,0.1598,0.6043267284077614,18.63989264776897,decals,-22.08994245859939,0.1598,9907733489584204,True,-20.26660381253125,False
2025imm,4.367335573071614,19.618,<https://ziggy.ucolick.org/yse/transient_detail/2025imm|*YSE-PZ*>,749.E,166.60386890794098,45.51257326011388,2025imm,0.064,SN Ia-91bg-like,0.0636535371651917,0.9531479701085908,11.892407238523075,glade,-21.809999587282007,0.064,33586,False,-17.677290615100752,False
2025inv,4.38933557306882,19.712,<https://ziggy.ucolick.org/yse/transient_detail/2025inv|*YSE-PZ*>,527.C,231.5731904199885,9.24013346533661,2025inv,,,0.056596,0.9991717248334232,1.9074497959834689,decals,-18.41240690083304,0.056596,9906624956993894,True,-17.31259932576731,False
2025jxe,7.394335573066201,20.014,<https://ziggy.ucolick.org/yse/transient_detail/2025jxe|*YSE-PZ*>,719.A,164.276226481718,39.86480353551271,2025jxe,,,0.198829,0.9974676146775516,4.735657515942126,decals,-21.124307339584927,0.198829,9907734823700908,True,-19.7995428093032,False
